start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,hour,timeFormat,rat_arrival_number,rat_minutes,bat_landing_number,time,food_availability,predicted_food_availability,actual_hours_after_sunset
10/02/2018 21:46,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,155,1,0,2,2018-02-10 17:22:00,4.409722222,0,21,2018-02-10 21:46:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
10/02/2018 21:46,2.0,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,158,0,1,2,2018-02-10 17:22:00,4.410555556,0,21,2018-02-10 21:46:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
10/02/2018 21:47,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,224,1,0,2,2018-02-10 17:22:00,4.428888889,0,21,2018-02-10 21:47:00,8,3.633333333,92,10/02/2018 21:22,3.0,2.69210332277,4.3666667
11/02/2018 0:32,1.0,rat,2018-02-11 00:31:00,2018-02-11 00:33:00,35,1,0,2,2018-02-10 17:22:00,7.1725,0,0,2018-02-11 00:32:00,1,1.566666667,70,11/02/2018 0:22,1.4,1.80601571518,7.1627778
11/02/2018 1:09,5.0,pick,2018-02-11 01:09:00,2018-02-11 01:10:00,7,0,1,2,2018-02-10 17:22:00,7.794722222,0,1,2018-02-11 01:09:00,1,1.383333333,49,11/02/2018 0:52,1.024193548,1.60636871518,7.7927778
11/02/2018 1:54,0.04438061,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,105,1,0,2,2018-02-10 17:22:00,8.544444444,0,1,2018-02-11 01:54:00,1,6.05,49,11/02/2018 1:52,0.88320356,1.3774084651799998,8.5152778
11/02/2018 1:55,3.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,132,1,0,2,2018-02-10 17:22:00,8.551944444,0,1,2018-02-11 01:55:00,1,6.05,49,11/02/2018 1:52,0.88320356,1.3774084651799998,8.5152778
11/02/2018 1:56,1.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,242,0,1,2,2018-02-10 17:22:00,8.5825,0,1,2018-02-11 01:56:00,1,6.05,49,11/02/2018 1:52,0.88320356,1.3774084651799998,8.5152778
11/02/2018 1:57,24.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,286,1,0,2,2018-02-10 17:22:00,8.594722222,0,1,2018-02-11 01:57:00,1,6.05,49,11/02/2018 1:52,0.88320356,1.3774084651799998,8.5152778
11/02/2018 1:57,6.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,269,0,1,2,2018-02-10 17:22:00,8.59,0,1,2018-02-11 01:57:00,1,6.05,49,11/02/2018 1:52,0.88320356,1.3774084651799998,8.5152778
13/02/2018 3:44,1.0,rat,2018-02-13 03:43:00,2018-02-13 03:45:00,77,1,0,2,2018-02-12 17:24:00,10.34222222,0,3,2018-02-13 03:44:00,2,3.35,15,13/02/2018 3:24,1.0,0.8052279272299998,10.3208333
13/02/2018 3:50,3.0,fast,2018-02-13 03:49:00,2018-02-13 03:50:00,59,0,1,2,2018-02-12 17:24:00,10.435,0,3,2018-02-13 03:50:00,2,3.35,15,13/02/2018 3:24,1.0,0.7742421424099999,10.4186111
14/02/2018 3:11,31.0,pick,2018-02-14 03:02:00,2018-02-14 03:11:00,499,0,1,2,2018-02-13 17:25:00,9.771666667,0,3,2018-02-14 03:11:00,1,8.583333333,14,14/02/2018 2:55,1.0,1.0231846803599995,9.6330556
14/02/2018 5:30,1.0,rat,2018-02-14 05:26:00,2018-02-14 05:34:00,225,1,0,2,2018-02-13 17:25:00,12.09194444,0,5,2018-02-14 05:30:00,1,8.033333333,12,14/02/2018 5:25,0.0,0.2637690696399999,12.0294444
14/02/2018 22:05,1.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,89,1,0,2,2018-02-14 17:26:00,4.659166667,0,22,2018-02-14 22:05:00,4,5.133333333,86,14/02/2018 21:56,2.01843318,2.6072445696399997,4.6344444
14/02/2018 22:08,2.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,259,1,0,2,2018-02-14 17:26:00,4.706388889,0,22,2018-02-14 22:08:00,4,5.133333333,86,14/02/2018 21:56,2.01843318,2.6072445696399997,4.6344444
14/02/2018 22:11,4.0,rat,2018-02-14 22:04:00,2018-02-14 22:12:00,470,1,0,2,2018-02-14 17:26:00,4.765,0,22,2018-02-14 22:11:00,4,5.133333333,86,14/02/2018 21:56,2.01843318,2.6072445696399997,4.6344444
14/02/2018 22:46,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,204,1,0,2,2018-02-14 17:26:00,5.346388889,0,22,2018-02-14 22:46:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
14/02/2018 22:46,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,187,1,0,2,2018-02-14 17:26:00,5.341666667,0,22,2018-02-14 22:46:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
14/02/2018 22:50,2.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,420,1,0,2,2018-02-14 17:26:00,5.406388889,0,22,2018-02-14 22:50:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
14/02/2018 22:50,9.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,434,1,0,2,2018-02-14 17:26:00,5.410277778,0,22,2018-02-14 22:50:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
14/02/2018 22:51,0.061201372,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,512,1,0,2,2018-02-14 17:26:00,5.431944444,0,22,2018-02-14 22:51:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
14/02/2018 22:52,1.0,rat,2018-02-14 22:43:00,2018-02-14 22:52:00,518,1,0,2,2018-02-14 17:26:00,5.433611111,0,22,2018-02-14 22:52:00,6,3.3,103,14/02/2018 22:26,2.0,2.3995870348199997,5.2897222
15/02/2018 18:21,0.050105814,fast,2018-02-15 18:20:00,2018-02-15 18:28:00,54,0,1,2,2018-02-15 17:26:00,0.9225,0,18,2018-02-15 18:21:00,1,5.55,9,15/02/2018 17:56,4.0,3.78831325,0.9075
15/02/2018 18:52,6.0,pick,2018-02-15 18:49:00,2018-02-15 18:55:00,201,0,1,2,2018-02-15 17:26:00,1.446388889,0,18,2018-02-15 18:52:00,5,7.833333333,29,15/02/2018 18:26,4.0,3.63523293036,1.3905556
15/02/2018 18:52,6.0,bat,2018-02-15 18:49:00,2018-02-15 18:55:00,179,1,0,2,2018-02-15 17:26:00,1.440277778,0,18,2018-02-15 18:52:00,5,7.833333333,29,15/02/2018 18:26,4.0,3.63523293036,1.3905556
15/02/2018 18:54,1.0,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321,1,0,2,2018-02-15 17:26:00,1.479722222,0,18,2018-02-15 18:54:00,5,7.833333333,29,15/02/2018 18:26,4.0,3.63523293036,1.3905556
15/02/2018 19:31,1.0,fast,2018-02-15 19:30:00,2018-02-15 19:31:00,30,0,1,2,2018-02-15 17:26:00,2.085833333,0,19,2018-02-15 19:31:00,1,1.266666667,51,15/02/2018 19:26,3.322033898,3.41754025,2.0775
15/02/2018 19:31,0.085595674,attack_rat,2018-02-15 19:30:00,2018-02-15 19:31:00,71,1,0,2,2018-02-15 17:26:00,2.097222222,0,19,2018-02-15 19:31:00,1,1.266666667,51,15/02/2018 19:26,3.322033898,3.41754025,2.0775
16/02/2018 22:18,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,25,1,0,2,2018-02-16 17:27:00,4.860277778,0,22,2018-02-16 22:18:00,2,1.816666667,53,16/02/2018 21:57,3.0,2.5378786772299997,4.8533333
16/02/2018 22:21,1.0,fast,2018-02-16 22:18:00,2018-02-16 22:22:00,206,0,1,2,2018-02-16 17:27:00,4.910555556,0,22,2018-02-16 22:21:00,2,1.816666667,53,16/02/2018 21:57,3.0,2.5378786772299997,4.8533333
16/02/2018 22:21,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,201,1,0,2,2018-02-16 17:27:00,4.909166667,0,22,2018-02-16 22:21:00,2,1.816666667,53,16/02/2018 21:57,3.0,2.5378786772299997,4.8533333
16/02/2018 22:21,16.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,181,1,0,2,2018-02-16 17:27:00,4.903611111,0,22,2018-02-16 22:21:00,2,1.816666667,53,16/02/2018 21:57,3.0,2.5378786772299997,4.8533333
16/02/2018 22:22,0.07570842,rat_attack,2018-02-16 22:18:00,2018-02-16 22:22:00,250,1,0,2,2018-02-16 17:27:00,4.922777778,0,22,2018-02-16 22:22:00,2,1.816666667,53,16/02/2018 21:57,3.0,2.5378786772299997,4.8533333
17/02/2018 17:42,0.050211363,fast,2018-02-17 17:40:00,2018-02-17 17:43:00,139,0,1,2,2018-02-17 17:28:00,0.247777778,0,17,2018-02-17 17:42:00,2,1.25,8,17/02/2018 17:28,4.0,4.00961507277,0.2091667
17/02/2018 20:50,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,42,1,0,2,2018-02-17 17:28:00,3.376666667,0,20,2018-02-17 20:50:00,1,1.25,65,17/02/2018 20:28,3.0,3.0095314999999996,3.365
17/02/2018 20:50,1.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,35,1,0,2,2018-02-17 17:28:00,3.374722222,0,20,2018-02-17 20:50:00,1,1.25,65,17/02/2018 20:28,3.0,3.0095314999999996,3.365
17/02/2018 20:50,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,20,1,0,2,2018-02-17 17:28:00,3.370555556,0,20,2018-02-17 20:50:00,1,1.25,65,17/02/2018 20:28,3.0,3.0095314999999996,3.365
19/02/2018 0:33,0.057540536,fast,2018-02-19 00:31:00,2018-02-19 00:34:00,157,0,1,2,2018-02-18 17:29:00,7.078055556,0,0,2018-02-19 00:33:00,1,3.616666667,39,19/02/2018 0:29,2.0,1.8466845696399998,7.0344444
19/02/2018 1:33,3.0,rat,2018-02-19 01:33:00,2018-02-19 01:33:00,6,1,0,2,2018-02-18 17:29:00,8.078333333,0,1,2018-02-19 01:33:00,1,0.2,40,19/02/2018 1:29,1.301587302,1.5164043227699997,8.0766667
20/02/2018 1:49,2.0,rat,2018-02-20 01:47:00,2018-02-20 01:50:00,151,1,0,2,2018-02-19 17:30:00,8.333055556,0,1,2018-02-20 01:49:00,1,3.166666667,36,20/02/2018 1:30,2.0,1.4484468924099998,8.2911111
20/02/2018 2:12,3.0,bat,2018-02-20 02:10:00,2018-02-20 02:13:00,116,1,0,2,2018-02-19 17:30:00,8.713055556,0,2,2018-02-20 02:12:00,2,0.416666667,46,20/02/2018 2:00,2.0,1.3249439272299997,8.6808333
20/02/2018 3:10,1.0,rat,2018-02-20 03:10:00,2018-02-20 03:11:00,17,1,0,2,2018-02-19 17:30:00,9.676111111,0,3,2018-02-20 03:10:00,1,1.55,30,20/02/2018 3:00,1.822307272,1.0110368575899997,9.6713889
18/03/2018 21:37,3.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,2,0,1,3,2018-03-18 17:50:00,3.795555556,1,21,2018-03-18 21:37:00,1,2.333333333,68,18/03/2018 21:20,3.0,2.7532720000000004,3.795
18/03/2018 21:38,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,73,0,1,3,2018-03-18 17:50:00,3.815277778,1,21,2018-03-18 21:38:00,1,2.333333333,68,18/03/2018 21:20,3.0,2.7532720000000004,3.795
18/03/2018 21:39,1.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,105,0,1,3,2018-03-18 17:50:00,3.824166667,1,21,2018-03-18 21:39:00,1,2.333333333,68,18/03/2018 21:20,3.0,2.7532720000000004,3.795
18/03/2018 21:39,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,130,0,1,3,2018-03-18 17:50:00,3.831111111,1,21,2018-03-18 21:39:00,1,2.333333333,68,18/03/2018 21:20,3.0,2.7532720000000004,3.795
20/03/2018 2:11,4.0,rat_pick,2018-03-20 02:11:00,2018-03-20 02:11:00,46,1,1,3,2018-03-19 17:51:00,8.347222222,1,2,2018-03-20 02:11:00,2,4.483333333,30,20/03/2018 1:51,2.896118097,1.85264623104,8.3344444
20/03/2018 3:17,2.0,fast,2018-03-20 03:15:00,2018-03-20 03:17:00,108,0,1,3,2018-03-19 17:51:00,9.436944444,1,3,2018-03-20 03:17:00,1,1.816666667,14,20/03/2018 2:51,2.030071077,1.6398622310400002,9.4069444
29/03/2018 0:47,4.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,71,0,1,3,2018-03-28 18:57:00,5.849444444,1,0,2018-03-29 00:47:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:49,0.046019395,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,192,1,0,3,2018-03-28 18:57:00,5.883055556,1,0,2018-03-29 00:49:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:50,18.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,239,0,1,3,2018-03-28 18:57:00,5.896111111,1,0,2018-03-29 00:50:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:50,14.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,250,1,0,3,2018-03-28 18:57:00,5.899166667,1,0,2018-03-29 00:50:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:50,9.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,220,0,1,3,2018-03-28 18:57:00,5.890833333,1,0,2018-03-29 00:50:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:51,2.0,other_bats,2018-03-29 00:46:00,2018-03-29 00:55:00,264,1,0,3,2018-03-28 18:57:00,5.903055556,1,0,2018-03-29 00:51:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:51,3.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,265,0,1,3,2018-03-28 18:57:00,5.903333333,1,0,2018-03-29 00:51:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:51,12.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,279,1,0,3,2018-03-28 18:57:00,5.907222222,1,0,2018-03-29 00:51:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:51,15.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,295,0,1,3,2018-03-28 18:57:00,5.911666667,1,0,2018-03-29 00:51:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:53,2.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,426,0,1,3,2018-03-28 18:57:00,5.948055556,1,0,2018-03-29 00:53:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:54,34.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,452,1,0,3,2018-03-28 18:57:00,5.955277778,1,0,2018-03-29 00:54:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 0:55,11.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,507,1,0,3,2018-03-28 18:57:00,5.970555556,1,0,2018-03-29 00:55:00,1,8.633333333,56,29/03/2018 0:27,3.0,2.34958311552,5.8297222
29/03/2018 2:20,0.013008356,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,29,0,1,3,2018-03-28 18:57:00,7.385833333,1,2,2018-03-29 02:20:00,1,5.516666667,43,29/03/2018 1:57,2.005288207,2.0424488844800006,7.3777778
29/03/2018 2:21,2.0,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,135,0,1,3,2018-03-28 18:57:00,7.415277778,1,2,2018-03-29 02:21:00,1,5.516666667,43,29/03/2018 1:57,2.005288207,2.0424488844800006,7.3777778
29/03/2018 2:22,2.0,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,188,1,0,3,2018-03-28 18:57:00,7.43,1,2,2018-03-29 02:22:00,1,5.516666667,43,29/03/2018 1:57,2.005288207,2.0424488844800006,7.3777778
29/03/2018 2:25,0.028276798,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,329,1,0,3,2018-03-28 18:57:00,7.469166667,1,2,2018-03-29 02:25:00,1,5.516666667,43,29/03/2018 1:57,2.005288207,2.0424488844800006,7.3777778
31/03/2018 0:28,25.0,other_bats,2018-03-31 00:20:00,2018-03-31 00:28:00,517,1,0,3,2018-03-30 18:59:00,5.497777778,1,0,2018-03-31 00:28:00,1,8.683333333,69,30/03/2018 23:59,2.0,2.44393332672,5.3541667
31/03/2018 0:28,1.0,,2018-03-31 00:20:00,2018-03-31 00:28:00,507,0,0,3,2018-03-30 18:59:00,5.495,1,0,2018-03-31 00:28:00,1,8.683333333,69,30/03/2018 23:59,2.0,2.44393332672,5.3541667
31/03/2018 1:57,3.0,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,537,0,1,3,2018-03-30 18:59:00,6.976944444,1,1,2018-03-31 01:57:00,1,9.533333333,55,31/03/2018 1:29,1.293103448,2.1515688844800005,6.8277778
31/03/2018 1:58,0.064154735,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,2018-03-30 18:59:00,6.986666667,1,1,2018-03-31 01:58:00,1,9.533333333,55,31/03/2018 1:29,1.293103448,2.1515688844800005,6.8277778
2/04/2018 22:04,10.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,381,1,0,4,2018-04-02 19:01:00,3.06,1,22,2018-04-02 22:04:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:05,8.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,436,1,0,4,2018-04-02 19:01:00,3.075277778,1,22,2018-04-02 22:05:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:05,2.0,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,450,0,1,4,2018-04-02 19:01:00,3.079166667,1,22,2018-04-02 22:05:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:05,6.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,455,1,0,4,2018-04-02 19:01:00,3.080555556,1,22,2018-04-02 22:05:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:06,2.0,bowl_out,2018-04-02 21:58:00,2018-04-02 22:09:00,477,0,0,4,2018-04-02 19:01:00,3.086666667,1,22,2018-04-02 22:06:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:07,0.030293066,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,558,0,1,4,2018-04-02 19:01:00,3.109166667,1,22,2018-04-02 22:07:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:09,7.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,662,1,0,4,2018-04-02 19:01:00,3.138055556,1,22,2018-04-02 22:09:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:09,6.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,673,1,0,4,2018-04-02 19:01:00,3.141111111,1,22,2018-04-02 22:09:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:09,18.0,pick,2018-04-02 21:58:00,2018-04-02 22:09:00,668,0,1,4,2018-04-02 19:01:00,3.139722222,1,22,2018-04-02 22:09:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 22:09,17.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,695,1,0,4,2018-04-02 19:01:00,3.147222222,1,22,2018-04-02 22:09:00,1,2.75,68,2/04/2018 21:31,3.0,2.92009332672,2.9541667
2/04/2018 23:12,1.0,fast,2018-04-02 23:10:00,2018-04-02 23:18:00,128,0,1,4,2018-04-02 19:01:00,4.189444444,1,23,2018-04-02 23:12:00,1,8.45,69,2/04/2018 23:01,2.0,2.6820684422400003,4.1538889
2/04/2018 23:16,6.0,pick,2018-04-02 23:10:00,2018-04-02 23:18:00,381,0,1,4,2018-04-02 19:01:00,4.259722222,1,23,2018-04-02 23:16:00,1,8.45,69,2/04/2018 23:01,2.0,2.6820684422400003,4.1538889
2/04/2018 23:43,2.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,80,0,1,4,2018-04-02 19:01:00,4.708055556,1,23,2018-04-02 23:43:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:45,1.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,177,0,1,4,2018-04-02 19:01:00,4.735,1,23,2018-04-02 23:45:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:45,11.0,other_bat,2018-04-02 23:42:00,2018-04-02 23:48:00,223,1,0,4,2018-04-02 19:01:00,4.747777778,1,23,2018-04-02 23:45:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:46,3.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,234,0,1,4,2018-04-02 19:01:00,4.750833333,1,23,2018-04-02 23:46:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:46,25.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,239,0,1,4,2018-04-02 19:01:00,4.752222222,1,23,2018-04-02 23:46:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:46,6.0,other_bats,2018-04-02 23:42:00,2018-04-02 23:48:00,238,1,0,4,2018-04-02 19:01:00,4.751944444,1,23,2018-04-02 23:46:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:46,3.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,262,1,0,4,2018-04-02 19:01:00,4.758611111,1,23,2018-04-02 23:46:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:46,11.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,287,1,0,4,2018-04-02 19:01:00,4.765555556,1,23,2018-04-02 23:46:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:48,6.0,other_bats,2018-04-02 23:42:00,2018-04-02 23:48:00,360,1,0,4,2018-04-02 19:01:00,4.785833333,1,23,2018-04-02 23:48:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
2/04/2018 23:48,15.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,355,0,1,4,2018-04-02 19:01:00,4.784444444,1,23,2018-04-02 23:48:00,1,6.516666667,91,2/04/2018 23:31,2.0,2.57653067328,4.6858333
3/04/2018 1:01,0.069936967,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,53,0,1,4,2018-04-02 19:01:00,6.003888889,1,1,2018-04-03 01:01:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:01,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,82,0,1,4,2018-04-02 19:01:00,6.011944444,1,1,2018-04-03 01:01:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:01,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,98,0,1,4,2018-04-02 19:01:00,6.016388889,1,1,2018-04-03 01:01:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:02,4.0,pick,2018-04-03 01:00:00,2018-04-03 01:21:00,101,0,1,4,2018-04-02 19:01:00,6.017222222,1,1,2018-04-03 01:02:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:02,0.036982956,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,112,1,0,4,2018-04-02 19:01:00,6.020277778,1,1,2018-04-03 01:02:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:02,1.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,120,1,0,4,2018-04-02 19:01:00,6.0225,1,1,2018-04-03 01:02:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:02,2.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,128,0,1,4,2018-04-02 19:01:00,6.024722222,1,1,2018-04-03 01:02:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:03,4.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,180,0,1,4,2018-04-02 19:01:00,6.039166667,1,1,2018-04-03 01:03:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:04,2.0,"373.0,80.0,504.0,148.0; 274.6,110.7,382.4,267.3",2018-04-03 01:00:00,2018-04-03 01:21:00,277,0,0,4,2018-04-02 19:01:00,6.066111111,1,1,2018-04-03 01:04:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:04,3.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,232,1,0,4,2018-04-02 19:01:00,6.053611111,1,1,2018-04-03 01:04:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:06,19.0,other,2018-04-03 01:00:00,2018-04-03 01:21:00,353,1,0,4,2018-04-02 19:01:00,6.087222222,1,1,2018-04-03 01:06:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:07,3.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,435,0,1,4,2018-04-02 19:01:00,6.11,1,1,2018-04-03 01:07:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:10,6.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,612,0,1,4,2018-04-02 19:01:00,6.159166667,1,1,2018-04-03 01:10:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:12,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,708,0,1,4,2018-04-02 19:01:00,6.185833333,1,1,2018-04-03 01:12:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:13,9.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,777,1,0,4,2018-04-02 19:01:00,6.205,1,1,2018-04-03 01:13:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:13,23.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,806,1,0,4,2018-04-02 19:01:00,6.213055556,1,1,2018-04-03 01:13:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:15,155.0,eating,2018-04-03 01:00:00,2018-04-03 01:21:00,936,0,0,4,2018-04-02 19:01:00,6.249166667,1,1,2018-04-03 01:15:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
3/04/2018 1:15,1.0,"245.6,179.5,321.4,314.0; 522.4,0.3,592.0,95.5",2018-04-03 01:00:00,2018-04-03 01:21:00,903,0,0,4,2018-04-02 19:01:00,6.24,1,1,2018-04-03 01:15:00,1,0.65,67,3/04/2018 0:31,2.0,2.31794932672,5.9891667
